subject,subjNum,condition,runNum,trial,playerNum,endowment,propReturned,returned,trialRT,optimal_choice,binned_trial_num,delta,q_val
12,4012,1,2,31,3,2.5,0.35,3.5,0.949933344,10,8,1.206975967,0.883902392
12,4012,1,2,32,2,5,0.4,8,1.351764132,10,7,-6.94390077,7.186588874
12,4012,1,2,33,1,2.5,0,0,0.889617783,0,10,-2.086446571,-1.24204798
12,4012,1,2,34,3,2.5,0.3,3,0.975272742,10,9,0.160595511,0.484552505
12,4012,1,2,35,4,2.5,0.5,5,1.045439424,10,9,3.550950469,2.158438222
12,4012,1,2,36,2,10,0.35,14,2.283953447,10,8,-3.079309996,5.856565264
12,4012,1,2,37,3,2.5,0.2,2,0.785286042,0,10,-0.816605861,-0.007655261
12,4012,1,2,38,4,5,0.25,5,1.21303921,10,10,-1.92352832,1.159726
12,4012,1,2,39,2,10,0.45,18,1.008278808,10,9,2.308655104,7.777933162
12,4012,1,2,40,2,10,0.5,20,1.113755764,10,10,2.222066838,9.786261986
12,4012,1,2,41,4,5,0.45,9,0.98643782,10,11,2.817658578,3.728972713
12,4012,1,2,42,3,0,0.25,0,0.958824585,10,11,0.086957228,-0.008364314
12,4012,1,2,43,1,0,0.15,0,0.565980481,0,11,1.537299349,-0.147871029
12,4012,1,2,44,2,10,0.45,18,0.867414766,10,11,-1.808434123,9.090333867
12,4012,1,2,45,3,-1,0.3,-1,-1,10,12,0,-0.109732936
12,4012,1,2,46,1,-1,0.1,-1,-1,0,12,0,-0.25691319
12,4012,1,2,47,1,0,0.05,0,0.534190395,0,13,0.25691319,-0.02471218
12,4012,1,2,48,2,10,0.5,20,0.981272955,10,12,0.908383732,9.91262363
12,4012,1,2,49,3,2.5,0.25,2.5,1.011897557,10,13,0.103916273,-0.009995585
12,4012,1,2,50,3,2.5,0.25,2.5,1.01851339,10,14,0.009995585,-0.000961464
12,4012,1,2,51,4,5,0.1,2,1.247116225,0,12,-6.634423406,1.00000002
12,4012,1,2,52,4,2.5,0.35,3.5,1.383627249,10,13,-2.01E-08,1.000000012
12,4012,1,2,53,2,10,0.5,20,0.929876611,10,13,0.486839963,9.953171433
12,4012,1,2,54,1,0,0.05,0,0.653760833,0,14,0.417211414,-0.040131079
12,4012,1,2,55,2,10,0.45,18,1.057075178,10,14,-1.955253973,9.178853904
12,4012,1,2,56,1,0,0,0,0.738507265,0,15,0.158025955,-0.015200332
12,4012,1,2,57,4,-1,0.4,-1,-1,10,14,0,0.88740657
12,4012,1,2,58,2,10,0.35,14,0.8675021,10,15,-5.179642702,7.122889457
12,4012,1,2,59,3,0,0.25,0,0.769950425,10,15,0.825901174,-0.079442469
12,4012,1,2,60,4,2.5,0.25,2.5,1.010572873,10,15,-0.579215038,0.349218014
13,4013,1,1,1,1,-1,0.1,-1,-1,0,1,0,0
13,4013,1,1,2,1,2.5,0.05,0.5,1.243540808,0,2,-2.000000002,-0.054463096
13,4013,1,1,3,2,2.5,0.3,3,1.983903447,10,1,0.499999998,0.000189763
13,4013,1,1,4,1,5,0,0,2.826391272,0,3,-4.945536904,-0.189137727
13,4013,1,1,5,1,2.5,0,0,1.923557806,0,4,-2.310862273,-0.252066087
13,4013,1,1,6,3,-1,0.3,-1,-1,10,1,0,0
13,4013,1,1,7,2,2.5,0.45,4.5,2.214028674,10,2,1.999810237,0.000948734
13,4013,1,1,8,3,-1,0.25,-1,-1,10,2,0,0.021722225
13,4013,1,1,9,4,2.5,0,0,2.47432458,0,1,-2.500000002,-0.068078871
13,4013,1,1,10,2,-1,0.35,-1,-1,10,3,0,0.000948734
13,4013,1,1,11,3,0,0.25,0,1.787476326,10,3,-0.021722225,0.021130695
13,4013,1,1,12,3,2.5,0.35,3.5,1.630900739,10,4,0.978869305,0.021502197
13,4013,1,1,13,3,2.5,0.3,3,1.124340541,10,5,0.478497803,0.021683797
13,4013,1,1,14,1,7.5,0,0,1.01597856,0,5,-7.285486264,-0.412908814
13,4013,1,1,15,4,0,0.1,0,2.730958639,0,2,0.052248742,-0.052228913
13,4013,1,1,16,4,2.5,0.25,2.5,0.948255464,10,3,0.052228913,-0.052209091
13,4013,1,1,17,4,0,0.2,0,0.068695996,0,4,0.052209091,-0.052189277
13,4013,1,1,18,4,2.5,0.25,2.5,0.62819916,10,5,0.052189277,-0.05216947
13,4013,1,1,19,1,0,0.05,0,1.776855665,0,6,0.410639973,-0.410484126
13,4013,1,1,20,1,5,0.2,4,1.896129312,0,7,-0.589515874,-0.426537556
13,4013,1,1,21,1,7.5,0.15,4.5,1.997216517,0,8,-2.573462444,-0.496616925
13,4013,1,1,22,4,7.5,0.05,1.5,1.470481236,0,6,-5.95229096,-0.209799144
13,4013,1,1,23,2,2.5,0.4,4,1.044568255,10,4,1.476491868,0.024068492
13,4013,1,1,24,3,2.5,0.2,2,1.473022559,0,6,-0.544450931,0.029624689
13,4013,1,1,25,4,0,0.25,0,1.45458864,10,7,0.19376128,-0.193687743
13,4013,1,1,26,3,5,0.35,7,1.778388775,10,7,1.968270648,0.032476352
13,4013,1,1,27,1,5,0.05,1,1.409996421,0,9,-3.542905236,-0.553573562
13,4013,1,1,28,4,2.5,0.2,2,1.496564395,0,8,-0.327691892,-0.181231666
13,4013,1,1,29,4,2.5,0.35,3.5,1.192561141,10,9,1.181231666,-0.180783363
13,4013,1,1,30,2,2.5,0.35,3.5,1.563675986,10,5,0.939616504,0.0607401
13,4013,1,2,31,1,2.5,0,0,1.835780021,0,10,-1.969463392,-0.584168148
13,4013,1,2,32,4,0,0.5,0,2.060455299,10,10,0.170577116,-0.170512378
13,4013,1,2,33,3,7.5,0.15,4.5,1.816957916,0,8,-3.057366139,-0.025890677
13,4013,1,2,34,1,0,0.15,0,2.098889442,0,11,0.582315315,-0.582094314
13,4013,1,2,35,3,5,0.3,6,2.250934129,10,9,1.019565486,-0.019178539
13,4013,1,2,36,2,5,0.45,9,2.056265812,10,6,3.92000721,0.081480516
13,4013,1,2,37,2,5,0.5,10,1.87788681,10,7,4.918519484,0.0833472
13,4013,1,2,38,2,2.5,0.4,4,2.046798687,10,8,1.4166528,0.08388485
13,4013,1,2,39,4,2.5,0.15,1.5,1.178274788,0,11,-0.958280693,-0.067814775
13,4013,1,2,40,2,5,0.5,10,2.12528261,10,9,4.91611515,0.085750621
13,4013,1,2,41,3,2.5,0.2,2,2.611875596,0,10,-0.645614216,0.128033141
13,4013,1,2,42,1,0,0.05,0,2.080199676,0,12,0.406226894,-0.406072722
13,4013,1,2,43,2,5,0.5,10,1.596767184,10,10,4.909836885,0.092026503
13,4013,1,2,44,2,7.5,0.4,12,1.552168981,10,11,4.407973497,0.093699424
13,4013,1,2,45,3,7.5,0.25,7.5,1.369013408,10,11,-0.233657013,0.227294171
13,4013,1,2,46,2,5,0.5,10,1.586623003,10,12,4.906300576,0.09556147
13,4013,1,2,47,2,5,0.5,10,1.051985907,10,13,4.90443853,0.097422809
13,4013,1,2,48,3,2.5,0.25,2.5,1.364767042,10,12,-0.333859811,0.324768291
13,4013,1,2,49,4,-1,0.3,-1,-1,10,12,0,0.197774278
13,4013,1,2,50,2,2.5,0.45,4.5,1.250718921,10,14,1.902577191,0.098144878
13,4013,1,2,51,3,-1,0.25,-1,-1,10,13,0,0.345434354
13,4013,1,2,52,4,5,0.45,9,1.362218851,10,13,3.781559659,0.219875524
13,4013,1,2,53,4,10,0.4,16,0.947867477,10,14,5.780124476,0.222069205
13,4013,1,2,54,1,0,0.1,0,2.134760343,0,13,0.073769271,-0.073741274
13,4013,1,2,55,4,0,0.3,0,1.738428297,10,15,-0.222870497,0.216801389
13,4013,1,2,56,2,2.5,0.45,4.5,2.369449683,10,15,1.79719346,0.203488613
13,4013,1,2,57,3,7.5,0.15,4.5,0.954478288,0,14,-3.469617386,0.37513433
13,4013,1,2,58,1,-1,0,-1,-1,0,14,0,-0.054219904
13,4013,1,2,59,3,7.5,0.2,6,1.375148913,0,15,-1.87513433,0.324071517
13,4013,1,2,60,1,2.5,0.1,1,2.047134278,0,15,-1.445780096,-0.093590735
14,4014,1,1,1,4,0,0.1,0,0.878937161,0,1,-4.65E-09,4.31E-09
14,4014,1,1,2,4,5,0,0,0.583622755,0,2,-5.000000004,-0.365719639
14,4014,1,1,3,4,5,0.05,1,0.492178957,0,3,-3.634280361,-0.631545182
14,4014,1,1,4,3,0,0.35,0,2.264162538,10,1,-4.65E-09,4.31E-09
14,4014,1,1,5,1,5,0.1,2,0.460426471,0,1,-3.000000005,-0.219431781
14,4014,1,1,6,3,0,0.25,0,1.418200786,10,2,-4.31E-09,4.00E-09
14,4014,1,1,7,2,0,0.45,0,0.578974547,10,1,-4.65E-09,4.31E-09
14,4014,1,1,8,4,0,0.25,0,1.818522331,10,4,0.631545182,-0.600820546
14,4014,1,1,9,2,2.5,0.5,5,1.948460852,10,2,2.495306342,0.126090168
14,4014,1,1,10,2,2.5,0.5,5,0.963589677,10,3,2.373909832,0.241580744
14,4014,1,1,11,4,-1,0.3,-1,-1,10,5,0,-0.564632456
14,4014,1,1,12,4,0,0.35,0,1.874507507,10,6,0.564632456,-0.53716312
14,4014,1,1,13,2,0,0.35,0,1.213138149,10,4,-0.245777101,0.227799998
14,4014,1,1,14,3,2.5,0.25,2.5,1.53672527,10,3,-0.023407565,0.021695443
14,4014,1,1,15,2,5,0.4,8,0.768313119,10,5,2.774263882,0.360703896
14,4014,1,1,16,1,0,0.05,0,0.840339202,0,2,0.17746973,-0.168835838
14,4014,1,1,17,2,5,0.4,8,1.303510312,10,6,2.637977146,0.49036029
14,4014,1,1,18,4,2.5,0.2,2,1.701527437,0,7,0.019354723,-0.518413117
14,4014,1,1,19,4,0,0.3,0,1.710860021,10,8,0.518413117,-0.493192349
14,4014,1,1,20,4,0,0.25,0,0.617266836,10,9,0.493192349,-0.46919857
14,4014,1,1,21,3,5,0.2,4,2.276962409,0,4,-1.070900371,-0.007429489
14,4014,1,1,22,1,0,0,0,1.208955037,0,3,0.235991146,-0.224510191
14,4014,1,1,23,1,2.5,0,0,1.254112601,0,4,-2.275489809,-0.390948455
14,4014,1,1,24,3,0,0.2,0,2.156003557,0,5,0.206308981,-0.196272061
14,4014,1,1,25,1,0,0.1,0,0.859091226,0,5,0.389415163,-0.370470138
14,4014,1,1,26,1,2.5,0.05,0.5,1.550719647,0,6,-1.629529862,-0.489660354
14,4014,1,1,27,3,0,0.3,0,1.089841849,10,6,0.337056037,-0.32065828
14,4014,1,1,28,3,0,0.35,0,0.610538901,10,7,0.32065828,-0.305058273
14,4014,1,1,29,3,2.5,0.3,3,2.439448194,10,8,0.805058273,-0.265892235
14,4014,1,1,30,1,0,0,0,0.844596597,0,7,0.478789006,-0.455495948
14,4014,1,2,31,1,0,0.05,0,1.086260234,0,8,0.455495948,-0.433336096
14,4014,1,2,32,1,2.5,0.1,1,1.489991161,0,9,-1.066663904,-0.511356085
14,4014,1,2,33,3,2.5,0.2,2,1.975484431,0,9,-0.147002014,-0.363750291
14,4014,1,2,34,2,0,0.45,0,0.737348303,10,7,0.023726475,-0.022572183
14,4014,1,2,35,1,0,0.15,0,0.721121504,0,10,0.524141139,-0.498641703
14,4014,1,2,36,3,0,0.15,0,0.953011313,0,10,0.35967853,-0.34218019
14,4014,1,2,37,2,5,0.35,7,0.928748024,10,8,2.016003622,0.082074838
14,4014,1,2,38,3,0,0.25,0,0.93076694,10,11,0.327197221,-0.311279095
14,4014,1,2,39,3,2.5,0.25,2.5,1.012130082,10,12,0.311279095,-0.296135385
14,4014,1,2,40,2,2.5,0.5,5,1.086415352,10,9,2.413179996,0.204221071
14,4014,1,2,41,4,2.5,0.15,1.5,2.149766078,0,10,-0.053460377,-0.950449925
14,4014,1,2,42,4,0,0.2,0,0.346908236,0,11,0.950449925,-0.904210591
14,4014,1,2,43,1,0,0,0,1.66335484,0,11,0.455955564,-0.433773352
14,4014,1,2,44,3,2.5,0.25,2.5,1.432249164,10,13,0.272461849,-0.259206596
14,4014,1,2,45,2,5,0.45,9,1.530467038,10,10,3.788015243,0.39627148
14,4014,1,2,46,2,0,0.5,0,1.168766432,10,11,-0.39627148,0.367286627
14,4014,1,2,47,1,0,0.05,0,1.434808137,0,12,0.438535681,-0.417200945
14,4014,1,2,48,4,0,0.25,0,0.51400737,10,12,0.902325047,-0.858426985
14,4014,1,2,49,2,2.5,0.3,3,1.554769304,10,12,0.122748075,0.383223612
14,4014,1,2,50,4,0,0.4,0,1.937466146,10,13,0.85751472,-0.815796678
14,4014,1,2,51,1,0,0.15,0,2.652866626,0,13,0.403209524,-0.383593404
14,4014,1,2,52,4,0,0.5,0,1.103916586,10,14,0.812800019,-0.773257345
14,4014,1,2,53,3,0,0.3,0,0.983712242,10,14,0.239705838,-0.228044163
14,4014,1,2,54,3,2.5,0.15,1.5,0.979869422,0,15,-0.771955837,-0.284508045
14,4014,1,2,55,1,0,0,0,1.068220776,0,14,0.443835679,-0.422243099
14,4014,1,2,56,2,5,0.5,10,0.991648554,10,13,4.664350348,0.562570027
14,4014,1,2,57,1,2.5,0.2,2,1.511924899,0,15,-0.112422425,-0.395800593
14,4014,1,2,58,2,5,0.4,8,2.330227312,10,14,2.447342428,0.67172064
14,4014,1,2,59,4,0,0.45,0,1.099780778,10,15,0.793300014,-0.754706014
14,4014,1,2,60,2,5,0.45,9,2.164085482,10,15,3.322383542,0.839250226
15,4015,1,1,1,3,-1,0.35,-1,-1,10,1,0,0
15,4015,1,1,2,3,5,0.3,6,0.894081887,10,2,0.900927918,0.16171236
15,4015,1,1,3,1,7.5,0.15,4.5,0.920472538,0,1,-3.099072082,-0.13849896
15,4015,1,1,4,1,5,0,0,1.085128823,0,2,-4.86150104,-0.511175633
15,4015,1,1,5,2,2.5,0.5,5,0.854282945,10,1,2.400927918,0.266005295
15,4015,1,1,6,1,5,0.15,3,0.702176879,0,3,-1.488824367,-0.625307072
15,4015,1,1,7,2,10,0.45,18,1.166417243,10,2,7.763755169,0.77604804
15,4015,1,1,8,3,5,0.2,4,1.68738065,0,3,-1.034774198,-0.044550316
15,4015,1,1,9,3,10,0.2,8,0.850757681,0,4,-1.955449684,-0.194452676
15,4015,1,1,10,2,5,0.5,10,1.538240667,10,3,4.283724255,1.014117195
15,4015,1,1,11,4,2.5,0.25,2.5,1.318730068,10,1,-0.099072082,0.091477339
15,4015,1,1,12,3,5,0.25,5,1.370584248,10,5,0.194452676,-0.180932649
15,4015,1,1,13,4,5,0.35,7,1.672217389,10,2,1.908522661,0.224174292
15,4015,1,1,14,2,10,0.5,20,0.709411549,10,4,8.985882805,1.638893256
15,4015,1,1,15,1,2.5,0,0,1.559747756,0,4,-1.814920634,-0.824208943
15,4015,1,1,16,2,10,0.3,12,1.095050921,10,5,0.397385623,1.630244052
15,4015,1,1,17,1,0,0.05,0,0.811624479,0,5,0.824208943,-0.766902829
15,4015,1,1,18,3,5,0.35,7,1.728090382,10,6,2.217211528,-0.063051862
15,4015,1,1,19,2,7.5,0.35,10.5,0.889549224,10,6,1.369755948,1.725481298
15,4015,1,1,20,2,7.5,0.5,15,1.071177745,10,7,5.774518702,2.126975634
15,4015,1,1,21,4,7.5,0.15,4.5,1.762373658,0,3,-3.187895414,-0.056484716
15,4015,1,1,22,1,0,0.05,0,1.236090579,0,6,0.830626427,-0.772874115
15,4015,1,1,23,4,2.5,0.3,3,0.603236634,10,4,0.556484716,-0.017793099
15,4015,1,1,24,3,2.5,0.25,2.5,1.365628097,10,7,0.12677546,-0.117960937
15,4015,1,1,25,3,2.5,0.3,3,1.418461142,10,8,0.617960937,-0.074994964
15,4015,1,1,26,1,0,0,0,1.295325242,0,7,0.772874115,-0.719137242
15,4015,1,1,27,1,2.5,0.05,0.5,1.26930575,0,8,-1.280862758,-0.817326601
15,4015,1,1,28,2,7.5,0.35,10.5,1.585266622,10,8,0.962351435,2.104559536
15,4015,1,1,29,3,5,0.15,3,1.027122635,0,9,-1.899401566,-0.246204215
15,4015,1,1,30,4,2.5,0.45,4.5,1.010238468,10,5,2.081364158,0.063350226
15,4015,1,2,31,4,2.5,0.1,1,1.531888114,0,6,-1.563350226,-0.056494273
15,4015,1,2,32,2,7.5,0.45,13.5,1.192475071,10,9,3.964658232,2.310998997
15,4015,1,2,33,2,10,0.45,18,0.653558797,10,10,5.689001003,2.706547405
15,4015,1,2,34,1,2.5,0.05,0.5,1.03979024,0,9,-1.113455632,-0.971900503
15,4015,1,2,35,1,0,0,0,0.464381532,0,10,0.971900503,-0.904325599
15,4015,1,2,36,2,10,0.45,18,1.276475645,10,11,5.315709724,3.053884255
15,4015,1,2,37,3,2.5,0.15,1.5,1.134714082,0,10,-0.700288479,-0.353394772
15,4015,1,2,38,4,2.5,0.05,0.5,1.728486276,0,7,-1.907250366,-0.238957094
15,4015,1,2,39,3,2.5,0.25,2.5,1.544008408,10,11,0.391519253,-0.364297458
15,4015,1,2,40,3,0,0.25,0,1.630571763,10,12,0.364297458,-0.338968357
15,4015,1,2,41,1,0,0.2,0,1.085808614,0,11,0.956448312,-0.889947777
15,4015,1,2,42,3,2.5,0.25,2.5,1.755988992,10,13,0.338968357,-0.315400354
15,4015,1,2,43,4,7.5,0.4,12,1.446462603,10,8,4.738957094,0.090536069
15,4015,1,2,44,3,7.5,0.2,6,1.401331706,0,14,-1.184599647,-0.406210301
15,4015,1,2,45,4,7.5,0.2,6,1.323466658,0,9,-1.566856825,-0.053256486
15,4015,1,2,46,1,0,0.1,0,0.829336618,0,12,0.944947294,-0.87924641
15,4015,1,2,47,2,10,0.4,16,1.156327944,10,12,3.053237975,3.159049458
15,4015,1,2,48,2,10,0.4,16,0.815213604,10,13,2.840950542,3.356576839
15,4015,1,2,49,4,7.5,0.5,15,2.253162965,10,10,7.553256486,0.47191104
15,4015,1,2,50,1,2.5,0.1,1,1.805951147,0,13,-0.620753592,-0.926832613
15,4015,1,2,51,1,0,0,0,0.982851424,0,14,0.926832613,-0.862391217
15,4015,1,2,52,4,7.5,0.25,7.5,1.027944247,10,11,-0.459502649,0.424277743
15,4015,1,2,53,4,7.5,0,0,1.514339286,0,12,-7.924277743,-0.183187614
15,4015,1,2,54,4,5,0.25,5,1.2004557,10,13,0.183187614,-0.170450831
15,4015,1,2,55,3,5,0.3,6,1.421192771,10,15,1.617524342,-0.505060101
15,4015,1,2,56,4,5,0.2,4,1.377775207,0,14,-0.829549169,-0.234043047
15,4015,1,2,57,2,10,0.4,16,1.035830527,10,14,2.839998985,3.357462235
15,4015,1,2,58,4,2.5,0.3,3,1.766543455,10,15,0.734043047,-0.183006044
15,4015,1,2,59,2,10,0.5,20,0.84168738,10,15,6.642537765,3.819308741
15,4015,1,2,60,1,0,0.1,0,1.525119219,0,15,1.046558649,-0.973792867
16,4016,1,1,1,1,-1,0.05,-1,-1,0,1,0,0
16,4016,1,1,2,2,2.5,0.45,4.5,0.804441528,10,1,1.840064375,0.238396278
16,4016,1,1,3,3,2.5,0.35,3.5,0.866374464,10,1,0.840064375,0.195756111
16,4016,1,1,4,1,2.5,0,0,0.767508959,0,2,-2.659935625,-0.702832054
16,4016,1,1,5,2,2.5,0.3,3,1.299036581,10,2,0.460704624,0.058939898
16,4016,1,1,6,4,2.5,0.45,4.5,1.421101567,10,1,1.840064375,0.238396278
16,4016,1,1,7,4,2.5,0.3,3,1.366908265,10,2,0.261603722,0.249551105
16,4016,1,1,8,2,2.5,0.45,4.5,0.91646458,10,3,1.933014194,0.149409855
16,4016,1,1,9,1,2.5,0.2,2,1.575284841,0,3,0.121164715,-0.615998231
16,4016,1,1,10,4,2.5,0.5,5,1.077390824,10,3,2.187270384,0.405995192
16,4016,1,1,11,1,0,0.05,0,1.151194391,0,4,0.548726346,-0.525328563
16,4016,1,1,12,4,2.5,0.2,2,1.312126872,0,4,-0.922871869,0.123532286
16,4016,1,1,13,3,2.5,0.2,2,0.98215841,0,2,-0.597119065,-0.096560445
16,4016,1,1,14,2,2.5,0.35,3.5,0.813813928,10,4,0.876489049,0.160884591
16,4016,1,1,15,2,5,0.4,8,1.663444381,10,5,2.839115409,0.281944948
16,4016,1,1,16,4,2.5,0.1,1,1.015064312,0,5,-1.69311433,-0.35605848
16,4016,1,1,17,3,0,0.2,0,1.272176299,0,3,0.109015592,-0.104367149
16,4016,1,1,18,1,0,0.15,0,1.36811945,0,5,0.648204835,-0.620565272
16,4016,1,1,19,2,2.5,0.5,5,1.042891162,10,6,2.321498525,0.277490561
16,4016,1,1,20,3,0,0.35,0,1.104100708,10,4,0.013030685,-0.012475055
16,4016,1,1,21,3,0,0.25,0,0.951008922,10,5,0.012475055,-0.011943116
16,4016,1,1,22,3,0,0.2,0,0.837223305,0,6,0.011943116,-0.01143386
16,4016,1,1,23,2,5,0.5,10,0.794004944,10,7,4.721357659,0.479961823
16,4016,1,1,24,4,2.5,0.35,3.5,0.807437803,10,6,1.115006841,-0.067462762
16,4016,1,1,25,4,2.5,0.25,2.5,1.009880164,10,7,0.067462762,-0.064586139
16,4016,1,1,26,4,2.5,0.25,2.5,1.279773886,10,8,0.064586139,-0.061832175
16,4016,1,1,27,1,0,0,0,0.982490066,0,6,0.364448214,-0.348908081
16,4016,1,1,28,4,2.5,0,0,0.829076961,0,9,-2.449376827,-0.845094715
16,4016,1,1,29,3,2.5,0.25,2.5,2.310375271,10,7,1.75E-10,-1.68E-10
16,4016,1,1,30,1,0,0.15,0,1.531399375,0,7,0.532248284,-0.509553128
16,4016,1,2,31,1,2.5,0.05,0.5,1.781567751,0,8,-1.490446872,-0.99298941
16,4016,1,2,32,2,2.5,0.4,4,1.020797799,10,8,1.249007536,0.304250354
16,4016,1,2,33,2,2.5,0.5,5,1.241735128,10,9,2.195749646,0.397877487
16,4016,1,2,34,3,2.5,0.3,3,1.238787956,10,8,0.489245455,0.031616053
16,4016,1,2,35,4,2.5,0.05,0.5,1.055909009,0,10,-1.180707107,-1.202263038
16,4016,1,2,36,2,2.5,0.35,3.5,0.709389319,10,10,0.675453258,0.353348182
16,4016,1,2,37,3,2.5,0.3,3,1.465131947,10,9,0.535987668,-0.013133064
16,4016,1,2,38,2,2.5,0.5,5,0.938103117,10,11,2.130166933,0.460663742
16,4016,1,2,39,3,2.5,0.3,3,0.95809659,10,10,0.447617458,0.071469025
16,4016,1,2,40,2,5,0.45,9,1.028319413,10,12,3.525569295,0.624761571
16,4016,1,2,41,1,0,0,0,0.967100315,0,9,0.735398411,-0.704040899
16,4016,1,2,42,1,0,0,0,0.948832374,0,10,0.704040899,-0.674020477
16,4016,1,2,43,1,0,0,0,0.612069263,0,11,0.674020477,-0.645280131
16,4016,1,2,44,3,5,0.25,5,1.523991063,10,11,-0.244903511,0.165467441
16,4016,1,2,45,2,5,0.45,9,1.276984344,10,13,3.328568132,0.813362571
16,4016,1,2,46,4,0,0.3,0,1.374788652,10,11,0.828244517,-0.792928032
16,4016,1,2,47,1,0,0.1,0,0.75585422,0,12,0.53576429,-0.51291921
16,4016,1,2,48,3,2.5,0.25,2.5,1.493458622,10,12,-0.30979276,0.209309433
16,4016,1,2,49,3,2.5,0.15,1.5,1.028068949,0,13,-1.209309433,-0.182938064
16,4016,1,2,50,1,0,0.1,0,0.882940659,0,13,0.626626706,-0.599907238
16,4016,1,2,51,4,0,0.25,0,1.011262812,10,12,0.870884925,-0.833750246
16,4016,1,2,52,4,0,0.4,0,0.789364762,10,13,0.833750246,-0.798198996
16,4016,1,2,53,4,0,0.2,0,0.828578559,0,14,0.798198996,-0.764163657
16,4016,1,2,54,3,2.5,0.15,1.5,1.489729081,0,14,-0.913311916,-0.382926833
16,4016,1,2,55,1,0,0.1,0,0.793733559,0,14,0.591292863,-0.566080036
16,4016,1,2,56,1,0,0.05,0,0.542485661,0,15,0.566080036,-0.541942288
16,4016,1,2,57,2,5,0.4,8,0.76482634,10,14,2.194910119,0.898681216
16,4016,1,2,58,3,0,0.25,0,0.882138602,10,15,0.279823714,-0.267891984
16,4016,1,2,59,4,0,0.15,0,0.800638462,0,15,0.720817273,-0.690081504
16,4016,1,2,60,2,5,0.5,10,0.733322435,10,15,4.07054298,1.103025655
17,4017,1,1,1,4,5,0.2,4,2.427470986,0,1,-2.665002789,0.495241025
17,4017,1,1,2,3,7.5,0.2,6,2.087001572,0,1,-3.165002789,0.275773757
17,4017,1,1,3,3,2.5,0.2,2,1.167859666,0,2,-0.775773757,-0.064740137
17,4017,1,1,4,4,-1,0.05,-1,-1,0,2,0,0.495241023
17,4017,1,1,5,2,2.5,0.45,4.5,1.900518105,10,1,0.334997211,1.739702684
17,4017,1,1,6,2,5,0.5,10,1.453704073,10,2,3.260297316,2.466705352
17,4017,1,1,7,4,0,0.35,0,1.500835478,10,3,-0.633763286,0.355582692
17,4017,1,1,8,3,0,0.25,0,1.034973861,10,3,-0.073782124,0.041396602
17,4017,1,1,9,3,0,0.3,0,1.442739205,10,4,-0.041396602,0.023226203
17,4017,1,1,10,2,7.5,0.45,13.5,2.085008842,10,3,3.53329465,3.25458277
17,4017,1,1,11,4,0,0.3,0,0.852021874,10,4,-0.505703961,0.283733027
17,4017,1,1,12,4,0,0.45,0,0.724778878,10,5,-0.283733027,0.159192802
17,4017,1,1,13,1,-1,0.1,-1,-1,0,1,0,0
17,4017,1,1,14,3,0,0.35,0,1.03982821,10,5,-0.17334747,0.097259279
17,4017,1,1,15,3,0,0.25,0,1.003678156,10,6,-0.097259279,0.054568822
17,4017,1,1,16,1,2.5,0.05,0.5,1.888399613,0,2,-3.665002788,0.056306488
17,4017,1,1,17,2,10,0.5,20,1.612123432,10,4,6.745417242,4.758720527
17,4017,1,1,18,4,0,0.25,0,0.619989004,10,6,-0.445789495,0.25011709
17,4017,1,1,19,1,0,0.1,0,2.044219705,0,3,-0.34290319,0.192391137
17,4017,1,1,20,1,-1,0.1,-1,-1,0,4,0,0.192391137
17,4017,1,1,21,1,0,0,0,2.050040746,0,5,-0.192391137,0.107944023
17,4017,1,1,22,2,10,0.5,20,0.979028664,10,5,5.241279476,5.927455702
17,4017,1,1,23,1,0,0,0,1.096905007,0,6,-0.330633496,0.185507036
17,4017,1,1,24,3,2.5,0.25,2.5,1.349819149,10,7,-0.563854986,0.316359559
17,4017,1,1,25,2,10,0.35,14,1.26554451,10,6,-1.9274557,5.081428826
17,4017,1,1,26,1,0,0,0,1.118063311,0,7,-0.185507029,0.104081587
17,4017,1,1,27,1,0,0,0,0.932540378,0,8,-0.104081587,0.058396584
17,4017,1,1,28,3,2.5,0.15,1.5,2.039498783,0,8,-1.316359553,-0.261436117
17,4017,1,1,29,2,10,0.45,18,1.306306895,10,7,2.918571179,5.732231134
17,4017,1,1,30,1,0,0.05,0,0.834446844,0,9,-0.182399714,0.10233818
17,4017,1,2,31,4,0,0.25,0,0.910636865,10,7,-0.596809684,0.334849302
17,4017,1,2,32,3,0,0.25,0,1.131127598,10,9,0.137432985,-0.106787269
17,4017,1,2,33,3,0,0.3,0,2.152982069,10,10,0.106787269,-0.082975137
17,4017,1,2,34,2,10,0.4,16,0.982552892,10,8,0.257392531,5.800002559
17,4017,1,2,35,1,0,0.05,0,0.780646887,0,10,-0.123650511,0.069376031
17,4017,1,2,36,2,10,0.35,14,1.055024833,10,9,-1.800002558,5.00991927
17,4017,1,2,37,3,0,0.25,0,0.671899273,10,11,0.072039147,-0.055975381
17,4017,1,2,38,4,2.5,0.2,2,1.917214083,0,8,-0.8592224,-0.017919986
17,4017,1,2,39,2,10,0.3,12,1.106158522,10,10,-3.012980039,3.690479042
17,4017,1,2,40,1,0,0,0,0.636226357,0,11,-0.072436788,0.04064178
17,4017,1,2,41,4,0,0.5,0,0.596482209,10,9,0.017919994,-0.013924075
17,4017,1,2,42,2,10,0.5,20,0.968713151,10,11,6.30875958,5.098009375
